,i
15809,16.239616097111693
15810,13.134865874384333
15811,21.18101167044633
15812,52.45147851098356
15813,28.379225082133566
15814,20.741868834936913
15815,52.20804983464123
15816,31.472689098396692
15817,20.568135726179204
15818,12.328174894800883
15819,27.406616415889747
15820,18.829935380743844
15821,92.32865319832007
15822,20.090035126503043
15823,41.04783887571074
15824,39.45063234423447
15825,25.98748764976034
15826,30.49268033115916
15827,20.226728376198036
15828,19.499544128660688
15829,22.9817018109592
15830,16.35077160829897
15831,25.935768592721786
15832,17.586416378680145
15833,31.23765247334806
15834,57.308801638818494
15835,28.260768900987788
15836,15.31118818618106
15837,17.7859138996054
15838,16.640490398924996
15839,47.472972403636476
15840,19.78493967920359
15841,11.149916631781664
15842,20.122778231674868
15843,26.40807833650758
15844,41.50035407351638
15845,16.26502647242701
15846,40.14986841359193
15847,30.686134404602072
15848,15.501587404858178
15849,17.403856390483195
15850,12.873958679865433
15851,53.26339897382992
15852,28.782344922450665
15853,12.715878152385597
15854,27.465948405313384
15855,16.552295426781708
15856,38.3121505877977
15857,12.92442340363448
15858,16.402729423042754
15859,22.345124743876713
15860,21.85280474560299
15861,15.23220586379024
15862,17.17548261875005
15863,41.454303655565276
15864,20.58447420285396
15865,12.47514426136438
15866,32.71171100850143
15867,27.05382914501664
15868,28.039274212603345
15869,24.042805972866145
15870,40.92787908957109
15871,21.115067883075934
15872,12.924491518097774
15873,54.41965849223736
15874,46.98536767430852
15875,26.586872327338238
15876,11.92228363861867
15877,30.73560727807433
15878,14.399189820601224
15879,15.10486029863713
15880,37.7448452560487
15881,15.656352686448582
15882,13.163347509510775
15883,14.214787449408846
15884,72.29188553870685
15885,24.466756468551132
15886,67.95936970794209
15887,12.64110882103474
15888,19.014255655548094
15889,29.704932234689707
15890,15.428668357732372
15891,14.55864393051756
15892,16.63493707499422
15893,10.15090383356211
15894,26.001918027212568
15895,27.098064780338003
15896,22.93310414576061
15897,103.05517554699166
15898,23.707274921778993
15899,20.914129967193908
15900,10.650134334452636
15901,12.674396530942214
15902,31.241768460640923
15903,18.076847505965084
15904,75.02695648690545
15905,34.248348306974684
15906,23.99495712844392
15907,17.74368947712283
15908,22.56365590177969
15909,47.77616846545504
15910,64.35001140643205
15911,29.44329449740831
15912,18.29148160222634
15913,27.604485591765066
15914,154.8990921348789
15915,25.75031315406383
15916,15.421243634819746
15917,17.05827106418208
15918,40.74587630181504
15919,24.367456215814506
15920,11.875564972589297
15921,32.832842654368136
15922,35.99715699865312
15923,30.02628276322809
15924,18.06164268681081
15925,39.27637169693099
15926,13.510789846929892
15927,11.786381844999987
15928,25.97297402546436
15929,19.055787436875228
15930,50.09485628998664
15931,37.71740388325013
15932,21.335095328497527
15933,15.59278275704682
15934,14.966480120070146
15935,46.234857843561045
15936,19.97236188499736
15937,12.083609988626886
15938,15.977044439343185
15939,10.098558429538347
15940,160.92027349419317
15941,9.973260707384533
15942,19.68574978593317
15943,15.826252703911724
15944,20.807231932199073
15945,36.520803793586445
15946,32.674092594256706
15947,12.278528284329395
15948,18.104051257556954
15949,19.02220722472082
15950,39.84240109537257
15951,34.39383508551783
15952,17.230848118066923
15953,21.02275896614158
15954,11.794045379993019
15955,25.845939130420398
15956,31.581686377508998
15957,49.632521641413696
15958,26.897067895859752
15959,28.551495357196153
15960,16.581020272790507
15961,11.923393736566512
15962,12.26796348504111
15963,18.558022245072593
15964,58.93926386401394
15965,39.363820498002106
15966,35.655661059692704
15967,11.29680205682669
15968,11.806607772892917
15969,35.20720215701024
15970,26.44865603789707
15971,46.680957304496836
15972,22.304807617619023
15973,16.054839591034057
15974,50.53920798612532
15975,33.7145546330186
15976,31.35172840978993
15977,15.585388574604698
15978,11.933452162068914
15979,18.85694733883757
15980,19.947536362710142
15981,13.79126420979614
15982,16.002043964775652
15983,34.32701427037278
15984,26.99031355857595
15985,33.779293107207224
15986,19.677797393121196
15987,42.9777279483707
15988,22.225523721621787
15989,13.000662927506493
15990,27.473573016867427
15991,13.614264530490122
15992,79.47565467325029
15993,27.825918394137755
15994,24.45429499104161
15995,16.511752323583124
15996,22.91196304223501
15997,37.7871068490106
15998,39.158286824073265
15999,41.3068064944222
16000,20.312044779899534
16001,45.952420655938006
16002,22.811237591412326
16003,20.52215411146499
16004,61.97813570782955
16005,30.559981703742874
16006,16.79358142276467
16007,26.194614977342063
16008,23.171587774902672
16009,16.56535658299265
16010,20.760095801596076
16011,18.70945121071371
16012,12.85041425091661
16013,15.880951121667456
16014,35.18531418598583
16015,29.854343197556737
16016,33.22466536910137
16017,18.649891681384148
16018,22.167657425021446
16019,16.83644319550478
16020,23.230850379893003
16021,24.34627590436879
16022,31.289333696929024
16023,46.488967174231945
16024,26.647425496520913
16025,103.25541951383889
16026,43.10914815631664
16027,16.00828589464911
16028,21.503101868937755
16029,26.1011835352892
16030,35.11356282694487
16031,17.04841482635853
16032,21.962142056327334
16033,24.475784261030835
16034,26.51825644314946
16035,16.19932661882585
16036,19.722822622115306
16037,30.622266849728277
16038,25.297099150511524
16039,13.3934822780492
16040,28.143697084591352
16041,14.486978895377174
16042,10.703796790769385
16043,26.375670270277574
16044,32.44393085007801
16045,16.082927178094735
16046,29.637691564152146
16047,28.01637881911724
16048,25.17712921387839
16049,69.45148925500266
16050,11.867598286736914
16051,24.179873459032994
16052,68.53930250178865
16053,15.597248350434707
16054,17.057222257449208
16055,171.07096836959656
16056,17.761965044440295
16057,21.477392333350394
16058,17.194773823557437
16059,39.896892459472475
16060,23.861913934363255
16061,29.456176592534092
16062,27.792356229517356
16063,41.51909489954822
16064,16.057490992215147
16065,21.132212053328796
16066,82.21892903826026
16067,18.76254168860527
16068,30.565887704520446
16069,30.12423728736645
16070,17.971881654973824
16071,32.54485523311967
16072,11.588277968617573
16073,19.06610081347499
16074,47.64374297684058
16075,21.31542736483236
16076,21.01386038868589
16077,15.00473135345696
16078,32.88207932895572
16079,15.032592616406856
16080,47.09568888504226
16081,39.7966523112032
16082,14.301226145888586
16083,15.127671248128328
16084,51.106141987184785
16085,31.960767601904458
16086,51.394517393041816
16087,40.47449518190469
16088,31.33295290789791
16089,23.76273066025329
16090,23.563612137020876
16091,21.48569454727754
16092,12.544369438614835
16093,10.253527599134378
16094,21.517310039442535
16095,16.982623223843003
16096,31.96329429587303
16097,15.94591997959538
16098,12.089385296354681
16099,33.136415344334175
16100,39.103773814106404
16101,36.11332141086761
16102,15.635353701285107
16103,15.36545603788059
16104,17.32719345207717
16105,10.725141455176448
16106,38.71539104313992
16107,28.50288415266676
16108,53.05980740232864
16109,22.613258242122516
16110,91.69228759530405
16111,16.683899308519443
16112,22.787326399564257
16113,18.890932714997167
16114,32.00200574035908
16115,32.17342513110431
16116,52.60447471427057
16117,22.829037057033737
16118,31.96750589638534
16119,41.80592501051947
16120,42.767672357902185
16121,13.5330952637252
16122,18.961885245551994
16123,53.474065316926286
16124,18.605223926380102
16125,22.156522622962253
16126,17.69994833079508
16127,13.375400868117215
16128,17.13127620037206
16129,60.409138788341075
16130,20.768011288435215
16131,30.984442795304748
16132,23.15384662623389
16133,22.04993592741064
16134,17.738204242333456
16135,14.025550139734445
16136,14.880699109261048
16137,30.977095428462903
16138,22.20616617797711
16139,21.677609905602928
16140,11.346325500294919
16141,52.95793149431555
16142,26.52627035922206
16143,23.895346786348146
16144,16.798597484344956
16145,21.055875534291495
16146,18.58062883587668
16147,27.29816579312813
16148,13.44527487471025
16149,22.146443834498488
16150,17.385277365456233
16151,20.344685092804085
16152,33.687676081151594
16153,17.54651494580276
16154,23.705650730672076
16155,43.758001448150644
16156,19.199469496328053
16157,18.306944227216473
16158,58.36658582578838
16159,44.36094372481407
16160,13.47878576397968
16161,26.486783339177677
16162,37.397410882723754
16163,10.859103163664697
16164,39.385055802708564
16165,24.65305654244079
16166,21.245108596463574
16167,18.76659630213936
16168,16.862757811906214
16169,19.65278560975599
16170,24.44098111979393
16171,14.765445849862372
16172,56.31716194525643
16173,15.281011878935194
16174,23.144249285942742
16175,16.503922360771355
16176,28.45985478156643
16177,21.400635987805202
16178,28.07229617988531
16179,16.915332199463162
16180,23.768408627686085
16181,16.530327077356485
16182,50.211772876972
16183,73.90846747280104
16184,41.679576021718276
16185,14.527143281912394
16186,30.616457524956076
16187,20.546323135830093
16188,23.4984638826345
16189,11.33566664141196
16190,30.244499816563312
16191,42.241633662971545
16192,29.643940084086964
16193,14.364728019713018
16194,24.766700211539113
16195,16.90484580121267
16196,19.267044822358777
16197,97.87784547500374
16198,19.20979314348294
16199,42.21255442592422
16200,48.653045378075184
16201,17.16914751254192
16202,23.93483846410333
16203,18.028104070275194
16204,17.481994795996204
16205,15.70607625614486
16206,76.06690094514165
16207,13.310098137701031
16208,24.428017802766625
16209,15.414689004320241
16210,14.963377972666246
16211,33.323042163193804
16212,18.638788371454467
16213,13.185449929914569
16214,27.380148845186916
16215,16.73379934967633
16216,15.727639915367517
16217,22.554739042339932
16218,21.060721723166576
16219,77.66277498316937
16220,25.677765842695024
16221,21.457178547937986
16222,59.666111572266004
16223,59.30537670856652
16224,31.6386607940475
16225,17.039073138591295
16226,83.96687985378951
16227,23.930339844988406
16228,19.52820276000498
16229,15.238093963690858
16230,23.989098613827668
16231,49.85115387681552
16232,19.24999345700343
16233,23.74587175506078
16234,15.05624659209478
16235,32.97984729564357
16236,14.62210716293143
16237,16.01596511954582
16238,20.874451128272014
16239,20.831736693873125
16240,30.878971381905654
16241,27.725791652078854
16242,17.768893468113305
16243,22.523577559235264
16244,24.09172363670483
16245,11.417346967976899
16246,23.6248734070739
16247,12.184542239031817
16248,35.57563766123424
16249,50.92788148715979
16250,18.427069847418462
16251,24.34011781675687
16252,12.964491173121122
16253,31.965877345054906
16254,19.39129008115009
16255,40.2031558566757
16256,29.65795196987254
16257,22.563616263495284
16258,15.412847708774512
16259,22.90331088289273
16260,18.730399533756067
16261,11.957858088536263
16262,13.578961605407637
16263,11.056408812278017
16264,14.537916846598153
16265,17.301916887477404
16266,37.823634514650266
16267,81.82412341211366
16268,14.13584752668065
16269,26.25349069922234
16270,13.36358709327928
16271,11.477475865875785
16272,15.058680170844813
16273,32.15720794578412
16274,16.520311529650982
16275,22.269922346464234
16276,31.64905608856231
16277,13.702731331418734
16278,32.613477451257225
16279,28.44121224543314
16280,18.945902719495223
16281,29.324672326688237
16282,20.318540095009812
16283,19.480712706530113
16284,19.910810634512078
16285,15.254967935034308
16286,13.462622959517018
16287,23.195087213979527
16288,11.953510478915778
16289,11.841421010369803
16290,79.13238062033636
16291,10.94540319338895
16292,15.496141931473153
16293,53.3632375904064
16294,11.803725117848543
16295,28.5184106868896
16296,23.711440022863883
16297,12.98238199878073
16298,32.799809480293625
16299,68.04048148618787
16300,64.97637466441753
16301,37.958293967447716
16302,27.689285596530777
16303,19.919032156357527
16304,40.32162897995539
16305,38.339485848043694
16306,14.493164505796411
16307,17.68779471866244
16308,25.862062724701577
16309,28.986276261477148
16310,97.44601471621264
16311,18.220156678247697
16312,10.269643614192821
16313,13.323479528914907
16314,20.625630833042194
16315,17.933468316454096
16316,14.95213151069937
16317,23.249957501306014
16318,24.869112791507263
16319,16.81539743968147
16320,42.44053070323779
16321,15.722916020751107
16322,14.813302777090199
16323,25.99342322757185
16324,26.163204251831107
16325,15.365375059082446
16326,9.996712954757406
16327,20.438683809860784
16328,14.353452406048536
16329,41.137425120136264
16330,13.357320403104268
16331,15.203707548666978
16332,35.200708542225904
16333,23.921639308909015
16334,13.068510403701126
16335,37.07817854517695
16336,16.687709933997354
16337,14.070316843727209
16338,14.214362938779619
16339,47.53288947194627
16340,18.860459087715522
16341,18.266595278627452
16342,14.220107392561864
16343,27.50438254067355
16344,18.720596615193163
16345,15.869293791187808
16346,69.66777901958736
16347,13.151120338134861
16348,21.227499921572843
16349,25.03269351035504
16350,25.10293320553176
16351,45.49857405952658
16352,35.98533354813221
16353,15.06381313709871
16354,26.71060340347876
16355,16.145602030828652
16356,13.753593427368235
16357,57.294608043582116
16358,13.784409511804514
16359,34.30850611816057
16360,13.680026157040501
16361,33.9021147752792
16362,25.059665170636734
16363,14.89319995366353
16364,31.87352288764509
16365,49.664094853939105
16366,11.757285144124035
16367,17.802074955260323
16368,32.76347108393987
16369,50.30810082712597
16370,22.890881640972015
16371,14.550180851024443
